"","X","age","waa","maa","naa","baa","ssb","faa","M","catch","Fmulti"
"117",117,4,430.831944004347,1,1.25476799219628,540.594133352356,540.594133352356,0.392240453748252,0.4,143.605600266872,1.6
"118",118,5,510.203197303688,1,0.568195479720896,289.895150447104,289.895150447104,0.445970955607184,0.4,85.3965561472002,1.6
"119",119,6,584.097969315426,1,0.42713780162037,249.490322544313,249.490322544313,0.445970955607184,0.4,73.4942074901184,1.6
"120",120,0,49.999929782297,0,10.5997750862322,529.988010019752,0,0.0337944559072836,0.4,14.4189919779684,1.7
"121",121,1,157.974509547498,0.0231469970435605,6.86913594897955,1085.14838255513,25.1179264028281,0.0547306252430523,0.4,47.3184204939491,1.7
"122",122,2,258.499027217915,0.108651051845652,4.35928346716801,1126.87053563007,122.435668990081,0.142667915225811,0.4,122.667568233145,1.7
"123",123,3,352.08752438868,0.596726366111899,2.53359637694063,892.047676157157,532.308368191824,0.360860727009759,0.4,221.239538742986,1.7
"124",124,4,439.218574660408,1,1.18385854740436,519.972663790484,519.972663790484,0.416755482107518,0.4,145.092189679701,1.7
"125",125,5,520.337730870406,1,0.523103246224861,272.190356151588,272.190356151588,0.473844140332633,0.4,84.1028675335661,1.7
"126",126,6,595.859803469104,1,0.374687843123681,223.261424565939,223.261424565939,0.473844140332633,0.4,68.9845381780066,1.7
"127",127,0,49.999929782297,0,10.3562833907979,517.813442345464,0,0.0357823650783003,0.4,14.9017266817627,1.8
"128",128,1,160.203508301086,0.023265000371788,6.69801397843438,1073.0453379949,24.9644001873968,0.0579500737867613,0.4,49.4641143465264,1.8
"129",129,2,262.803227607664,0.113728583173889,4.23702337091205,1113.50341732479,126.637166011632,0.151060145533212,0.4,127.818321724764,1.8
"130",130,3,358.323741036306,0.614925674628221,2.44195962508187,875.01210831895,538.067411015892,0.382087828598569,0.4,227.503269681989,1.8
"131",131,4,447.253501734847,1,1.1170742755086,499.615381419138,499.615381419138,0.441270510466784,0.4,145.941566990372,1.8
"132",132,5,530.047260415885,1,0.481640402120966,255.292175649823,255.292175649823,0.501717325058082,0.4,82.458738544511,1.8
"133",133,6,607.128390767407,1,0.329027400016164,199.761875890197,199.761875890197,0.501717325058082,0.4,64.5225896691216,1.8
"134",134,0,49.999929782297,0,10.1194896758002,505.973773222692,0,0.037770274249317,0.4,15.3547712858552,1.9
"135",135,1,162.340786915652,0.0233801776879726,6.53186796308034,1060.3885851556,24.7920735392357,0.0611695223304703,0.4,51.5141039679156,1.9
"136",136,2,266.930316252735,0.118903021775151,4.1186417583942,1099.39034709988,130.720834380608,0.159452375840612,0.4,132.665915566622,1.9
"137",137,3,364.303346208946,0.632557337387543,2.35389419958046,857.531533528992,542.437863574956,0.403314930187378,0.4,233.021654717987,1.9
"138",138,4,454.957802949976,1,1.05417253554725,479.604020702781,479.604020702781,0.465785538826049,0.4,146.212584647156,1.9
"139",139,5,539.35725658418,1,0.44351244970494,239.211658133786,239.211658133786,0.529590509783531,0.4,80.5244774385061,1.9
"140",140,6,617.933291672019,1,0.289221182169165,178.719397119065,178.719397119065,0.529590509783531,0.4,60.1613072431814,1.9
"141",141,0,49.999929782297,0,9.88903055747302,494.45083348864,0,0.0397581834203336,0.4,15.779236070733,2
"142",142,1,164.393000041858,0.0234926682125425,6.37043613905344,1047.25510847407,24.6028167972715,0.0643889708741792,0.4,53.4685255671443,2
"143",143,2,270.893143294897,0.124170715099464,4.00394035118429,1084.63998729759,134.680522848214,0.167844606148013,0.4,137.213479549808,2
"144",144,3,370.044958061139,0.649610341778854,2.26921591036346,839.711906382116,545.485538500659,0.424542031776187,0.4,237.826678916388,2
"145",145,4,462.355466490044,1,0.994905348097346,459.999926332988,459.999926332988,0.490300567185315,0.4,145.960469211025,2
"146",146,5,548.29670706635,1,0.408440822280679,223.946757887969,223.946757887969,0.55746369450898,0.4,78.3537471737401,2
"147",147,6,628.308148423353,1,0.254467451493186,159.883973281693,159.883973281693,0.55746369450898,0.4,55.939673062442,2
"148",148,0,49.999929782297,0,9.66469141765958,483.233892250547,0,0.0417460925913503,0.4,16.1763601965921,2.1
"149",149,1,166.365287509045,0.0236025438115198,6.21355435270132,1033.71975634023,24.3984158378539,0.0676084194178882,0.4,55.3281859686419,2.1
"150",150,2,274.701633753357,0.12952539879183,3.89278434816626,1069.35422029077,138.508531832888,0.176236836455413,0.4,141.465953318754,2.1
"151",151,3,375.56295663201,0.666070777204554,2.18778110441729,821.649540038602,547.276747723276,0.445769133364997,0.4,241.95244753899,2.1
"152",152,4,469.46502002531,1,0.93905493524683,440.853443980519,440.853443980519,0.514815595544581,0.4,145.238472227967,2.1
"153",153,5,556.888000984302,1,0.376176476601754,209.488166072069,209.488166072069,0.585336879234429,0.4,75.994908088092,2.1
"154",154,6,638.278945161379,1,0.224086083880028,143.029429244289,143.029429244289,0.585336879234429,0.4,51.8860255121648,2.1
"155",155,0,49.999929782297,0,9.44606710751988,472.302692094859,0,0.043734001762367,0.4,16.5469759311486,2.2
"156",156,1,168.263703779507,0.0237099692166275,6.06093739655224,1019.8357747196,24.1802748246172,0.0708278679615972,0.4,57.0934403154102,2.2
"157",157,2,278.367478805119,0.134965171998148,3.78496487221121,1053.61112884337,142.200807223509,0.184629066762814,0.4,145.427487407362,2.2
"158",158,3,380.874280889557,0.681940218948602,2.10940842165607,803.41941570063,547.884012250445,0.466996234953806,0.4,245.43082245739,2.2
"159",159,4,476.308288226126,1,0.886398464161936,422.198935151239,422.198935151239,0.539330623903847,0.4,144.095382803807,2.2
"160",160,5,565.157511605604,1,0.346483763663601,195.817901683865,195.817901683865,0.613210063959878,0.4,73.4901491349096,2.2
"161",161,6,647.876289905417,1,0.197490931109169,127.949691736975,127.949691736975,0.613210063959878,0.4,48.0193171648658,2.2
"162",162,0,49.999929782297,0,9.23293467043833,461.646085206452,0,0.0457219109333837,0.4,16.8921167835602,2.3
"163",163,1,170.09267935234,0.0238150253706957,5.912418894979,1005.65917130038,23.9497986787913,0.0740473165053061,0.4,58.7653449351164,2.3
"164",164,2,281.899233751485,0.140484763151584,3.68034949694621,1037.4877031268,145.75121424645,0.193021297070215,0.4,149.103978516532,2.3
"165",165,3,385.991326332961,0.697214600990259,2.03396364251587,785.092324087722,547.377831479336,0.488223336542615,0.4,248.295465309407,2.3
"166",166,4,482.901241822437,1,0.836744163643426,404.064795711087,404.064795711087,0.563845652263112,0.4,142.578043104387,2.3
"167",167,5,573.124538206131,1,0.31915367058813,182.914800072614,182.914800072614,0.641083248685327,0.4,70.8772216965084,2.3
"168",168,6,657.122580813276,1,0.17418357172084,114.459958184473,114.459958184473,0.641083248685327,0.4,44.3518175040698,2.3
"169",169,0,49.999929782297,0,9.02498067232376,451.248399902775,0,0.0477098201044004,0.4,17.2125688593465,2.4
"170",170,1,171.85695723418,0.0239178385375297,5.76777587463382,991.232411823281,23.7081367791554,0.0772667650490151,0.4,60.3446942509294,2.4
"171",171,2,285.306057346347,0.146081341686429,3.57877218854165,1021.04538325357,149.155679508416,0.201413527377615,0.4,152.500840378524,2.4
"172",172,3,390.927362784332,0.71189876805048,1.96129751195429,766.724863983763,545.830486103713,0.509450438131425,0.4,250.578177381636,2.4
"173",173,4,489.260978047868,1,0.789903740813474,386.46907679407,386.46907679407,0.588360680622378,0.4,140.729371770925,2.4
"174",174,5,580.809741346146,1,0.293991369170011,170.753051085633,170.753051085633,0.668956433410776,0.4,68.1888259584037,2.4
"175",175,6,666.041795908386,1,0.153733943706437,102.393231958314,102.393231958314,0.668956433410776,0.4,40.889894669129,2.4
"176",176,0,49.999929782297,0,8.82192410905943,441.095585997725,0,0.049697729275417,0.4,17.5090800954562,2.5
"177",177,1,173.560780346704,0.0240185218142755,5.62680772562741,976.593139720754,23.4563236300547,0.080486213592724,0.4,61.8324034411997,2.5
"178",178,2,288.596142678687,0.151751903422104,3.480082694576,1004.33844185748,152.410270231864,0.209805757685016,0.4,155.623829887028,2.5
"179",179,3,395.694260945142,0.725999241361214,1.89127328617374,748.365985217807,543.313137528665,0.530677539720234,0.4,252.310218576662,2.5
"180",180,4,495.402791467383,1,0.745703477461034,369.423584341131,369.423584341131,0.612875708981644,0.4,138.589306256498,2.5
"181",181,5,588.231603213356,1,0.270819440853097,159.304553874362,159.304553874362,0.696829618136225,0.4,65.4534726950301,2.5
"182",182,6,674.655385060659,1,0.135772453341268,91.5996167895834,91.5996167895834,0.696829618136225,0.4,37.6355406709885,2.5
"183",183,0,49.999929782297,0,8.62349727723578,431.174258339618,0,0.0516856384464337,0.4,17.782333857377,2.6
"184",184,1,175.20805819078,0.0241171840078882,5.4893238111354,961.773765729444,23.1952748820565,0.083705662136433,0.4,63.2294195210637,2.6
"185",185,2,291.777039001343,0.157493666893345,3.3841386679421,987.413960102096,155.511445318158,0.218197987992417,0.4,158.478814516175,2.6
"186",186,3,400.302958683511,0.739524847226857,1.82376205426393,730.057346256569,539.895547457234,0.551904641309043,0.4,253.521928279546,2.6
"187",187,4,501.340774755701,1,0.703981493456978,352.934627343397,352.934627343397,0.63739073734091,0.4,136.194759550853,2.6
"188",188,5,595.407153612799,1,0.249475653874351,148.539588969019,148.539588969019,0.724702802861674,0.4,62.6958078403808,2.6
"189",189,6,682.983112548459,1,0.119980506664845,81.9446598870972,81.9446598870972,0.724702802861674,0.4,34.5873223797485,2.6
"190",190,0,49.999929782297,0,8.42948825789876,421.473820995635,0,0.0536735476174504,0.4,18.0330454062024,2.7
"191",191,1,176.802111466499,0.0242139089351186,5.35517036549327,946.805427882033,22.9258604100115,0.086925110680142,0.4,64.5369249480807,2.7
"192",192,2,294.855158591848,0.163302919981587,3.29082208359737,970.315867356657,158.455414443808,0.226590218299817,0.4,161.072218995769,2.7
"193",193,3,404.762746540835,0.752484202993923,1.75865126523045,711.836516322191,535.645733646674,0.573131742897853,0.4,254.243412846712,2.7
"194",194,4,507.086898122777,1,0.664590276216778,337.005021689326,337.005021689326,0.661905765700175,0.4,133.580146614304,2.7
"195",195,5,602.35085753042,1,0.229812775779937,138.427922562491,138.427922562491,0.752575987587123,0.4,59.937170812673,2.7
"196",196,6,691.041765998432,1,0.106083484777177,73.3081186636882,73.3081186636882,0.752575987587123,0.4,31.7412928617608,2.7
"197",197,0,49.999929782297,0,8.23957773537776,411.978308204665,0,0.0556614567884671,0.4,18.2616221519483,2.8
"198",198,1,178.346792984582,0.0243088339736197,5.22412667381442,931.706238420012,22.6486922619378,0.0901445592238509,0.4,65.75549022324,2.8
"199",199,2,297.837941234263,0.169179313768724,3.19997526756339,953.074045691641,161.240413020893,0.234982448607218,0.4,163.4090488889,2.8
"200",200,3,409.084403779467,0.764893565727822,1.6958102195904,693.729512604266,530.629240546501,0.594358844486662,0.4,254.501533737504,2.8
"201",201,4,512.655049890941,1,0.627382916771189,321.631020498058,321.631020498058,0.686420794059441,0.4,130.775991574828,2.8
"202",202,5,609.079497828685,1,0.211692822343711,128.937757927044,128.937757927044,0.780449172312572,0.4,57.1952673997961,2.8
"203",203,6,698.850823094838,1,0.0938422800354749,65.5817546438879,65.5817546438879,0.780449172312572,0.4,29.0912922150187,2.8
"204",204,0,49.999929782297,0,8.0535845027172,402.678659631655,0,0.0576493659594838,0.4,18.4686857001465,2.9
"205",205,1,179.844860253541,0.0244020315034458,5.09606109087847,916.500394732545,22.364471505184,0.0933640077675599,0.4,66.8863095356378,2.9
"206",206,2,300.730711682225,0.175119375238722,3.11149680576465,935.722648794571,163.863165653627,0.243374678914619,0.4,165.495730051987,2.9
"207",207,3,413.275645262625,0.7767641280842,1.63514129491211,675.764073750366,524.90929153733,0.615585946075472,0.4,254.324290652643,2.9
