"","R","SSB","SPR","YPR","B","SY","SPR0","pSPR","Fmulti","Scenario"
"209",33.1800911338068,16449.3826243518,495.76062217598,59.1582012024552,29227.2312489427,1962.87411390462,696.957795469759,0.711320865335656,0.6,"C"
"210",32.6694187662802,15461.9646710572,473.285575775725,65.1331830872257,28010.9560851547,2127.86278305819,696.957795469759,0.679073508972985,0.7,"C"
"211",32.1605781185119,14563.2869235223,452.830383516632,70.431361378842,26885.2977887221,2265.11286998507,696.957795469759,0.649724253692317,0.8,"C"
"212",31.653517577785,13741.8361827055,434.132988503931,75.1500749536841,25838.7088036364,2378.76390311836,696.957795469759,0.62289709839793,0.9,"C"
"213",31.148179958641,12987.9993320281,416.974582440252,79.3698042055966,24861.5397566297,2472.22482118098,696.957795469759,0.598278095389127,1,"C"
"214",30.6445032668501,12293.6877770998,401.171057336034,83.1575712919018,23945.6641238292,2548.32254135684,696.957795469759,0.575603085213559,1.1,"C"
"215",30.1424215864055,11652.0477506365,386.56641163468,86.5695595513887,23084.1890216866,2609.41634167565,696.957795469759,0.554648235728721,1.2,"C"
"216",29.6418678336164,11057.2364233935,373.02765417683,89.6531525182533,22271.2340056085,2657.48733975679,696.957795469759,0.535222730273652,1.3,"C"
"217",29.1427647218703,10504.2324595069,360.440492168678,92.4485363487449,21501.7306340545,2694.20561409293,696.957795469759,0.517162580735232,1.4,"C"
"218",28.6450506115216,9988.72229136468,348.706742635219,94.9899702324635,20771.3378916575,2720.99240343466,696.957795469759,0.500326913482883,1.5,"C"
"219",28.1486442503713,9506.94687925501,337.740844450425,97.3068017568587,20076.2484075346,2739.05435155787,696.957795469759,0.484592964804681,1.6,"C"
"220",27.6534722392974,9055.63944298564,327.468441019749,99.4242845178558,19413.1570803413,2749.42637523673,696.957795469759,0.469854047330128,1.7,"C"
"221",27.1594590726398,8631.93930829108,317.824419301002,101.364241070801,18779.1633746313,2752.99749995873,696.957795469759,0.456016736403363,1.8,"C"
"222",26.6665290533241,8233.33219856592,308.751550758707,103.14560395158,18171.7135081246,2750.53465061553,696.957795469759,0.442998920114817,1.9,"C"
"223",26.1746065644975,7857.59956317355,300.199338003857,104.784859851341,17588.5498668215,2742.70178100497,696.957795469759,0.430728144451729,2,"C"
"224",25.6836162802395,7502.77650940847,292.123057265147,106.296416330672,17027.6689901927,2730.07562521038,696.957795469759,0.419140239429063,2.1,"C"
"225",25.1934878263185,7167.11968806021,284.48302741842,107.692906174039,16487.2933903176,2713.15987038622,696.957795469759,0.408178270287765,2.2,"C"
"226",24.7041333713176,6849.06280657781,277.243597402604,108.985441234443,15965.8075433858,2692.3903112218,696.957795469759,0.397791084631944,2.3,"C"
"227",24.2154864567229,6547.21803603412,270.373178244224,110.18382513177,15461.7932023399,2668.1537338202,696.957795469759,0.387933358377875,2.4,"C"
"228",23.7274892418753,6260.34432695219,263.843521880253,111.296732251811,14973.9850691922,2640.79205386275,696.957795469759,0.378564561003896,2.5,"C"
"229",23.2400463345709,5987.30335112477,257.628718330837,112.331859005064,14501.1900626597,2610.59756092494,696.957795469759,0.369647516686705,2.6,"C"
"230",22.7530976684191,5727.08729582309,251.705828335286,113.296052141424,14042.3742641517,2577.83612556093,696.957795469759,0.361149312011974,2.7,"C"
"231",22.2665744194206,5478.77934001003,246.053983734091,114.1954180019,13596.587326493,2542.74098549616,696.957795469759,0.353040005196078,2.8,"C"
"232",21.7804094939484,5241.5485997675,240.654272419619,115.035415864327,13162.9659423989,2505.51922155784,696.957795469759,0.345292461012527,2.9,"C"
"233",21.2945106627249,5014.62803593588,235.489235482351,115.820937963493,12740.6927728135,2466.34905375687,696.957795469759,0.33788162929382,3,"C"
"234",20.8088606740352,4797.35235412459,230.543729869392,116.556378304669,12329.1053468658,2425.40531574949,696.957795469759,0.33078578268,3.1,"C"
"235",20.3233639737748,4589.07937202368,225.80313859189,117.245692018183,11927.508446179,2382.82726113471,696.957795469759,0.323983948611544,3.2,"C"
"236",19.8379536762869,4389.23396020532,221.254370880599,117.89244670249,11535.2946246544,2338.7449893846,696.957795469759,0.317457344359668,3.3,"C"
"237",19.3525703267759,4197.29170403451,216.88549030757,118.499866959264,11151.9120360743,2293.27633779301,696.957795469759,0.311188843452689,3.4,"C"
"238",18.867170511259,4012.77669969732,212.6856646206,119.070873125049,10776.8671855119,2246.53017610774,696.957795469759,0.305162903698132,3.5,"C"
"239",18.3816767694861,3835.23824292795,208.644635145283,119.543654249538,10409.6698378915,2197.41237282115,696.957795469759,0.299364805877024,3.6,"C"
"240",17.896041082904,3664.27141822015,204.753185424938,119.543654249538,10049.8941913512,2139.35793588061,696.957795469759,0.293781326151796,3.7,"C"
"241",17.4102022334182,3499.49761852831,201.002697821118,119.543654249538,9697.13241029296,2081.27920825377,696.957795469759,0.288400099873536,3.8,"C"
"242",16.9241018460226,3340.56762877664,197.385223698694,119.543654249538,9351.00788415144,2023.16901639562,696.957795469759,0.283209722284049,3.9,"C"
"243",16.4376877482305,3187.15988601707,193.893443824552,119.543654249538,9011.17527343733,1965.0213210383,696.957795469759,0.278199691695629,4,"C"
"244",15.9509059005283,3038.97541424337,190.52055307672,119.543654249538,8677.31067392402,1906.82961815959,696.957795469759,0.273360244070886,4.1,"C"
"245",15.4637103275095,2895.73874870036,187.260281482958,119.543654249538,8349.11811631649,1848.58882440887,696.957795469759,0.268682383209076,4.2,"C"
